  0.34733E-01  0.34142E-01  0.19115E+01 -0.18012E+01
  0.69220E-01  0.34142E-01  0.15316E+01 -0.71836E+00
  0.10371E+00  0.34142E-01  0.11647E+01 -0.35988E+00
  0.13819E+00  0.34142E-01  0.92787E+00 -0.21241E+00
  0.17268E+00  0.34142E-01  0.77025E+00 -0.13946E+00
  0.20717E+00  0.34142E-01  0.65932E+00 -0.98469E-01
  0.24166E+00  0.34142E-01  0.57740E+00 -0.73251E-01
  0.27614E+00  0.34142E-01  0.51452E+00 -0.56669E-01
  0.31063E+00  0.34142E-01  0.46474E+00 -0.45195E-01
  0.34512E+00  0.34142E-01  0.42434E+00 -0.36930E-01
  0.37960E+00  0.34142E-01  0.39086E+00 -0.30781E-01
  0.41409E+00  0.34142E-01  0.36265E+00 -0.26083E-01
  0.44858E+00  0.34142E-01  0.33852E+00 -0.22412E-01
  0.48306E+00  0.34142E-01  0.31762E+00 -0.19490E-01
  0.51755E+00  0.34142E-01  0.29933E+00 -0.17126E-01
  0.55204E+00  0.34142E-01  0.28317E+00 -0.15187E-01
  0.58653E+00  0.34142E-01  0.26876E+00 -0.13577E-01
  0.62101E+00  0.34142E-01  0.25582E+00 -0.12227E-01
  0.65550E+00  0.34142E-01  0.24413E+00 -0.11085E-01
  0.68999E+00  0.34142E-01  0.23349E+00 -0.10111E-01
  0.72447E+00  0.34142E-01  0.22375E+00 -0.92752E-02
  0.75896E+00  0.34142E-01  0.21479E+00 -0.85552E-02
  0.79345E+00  0.34142E-01  0.20650E+00 -0.79326E-02
  0.82793E+00  0.34142E-01  0.19879E+00 -0.73937E-02
  0.86242E+00  0.34142E-01  0.19158E+00 -0.69280E-02
  0.89691E+00  0.34142E-01  0.18481E+00 -0.65276E-02
  0.93140E+00  0.34142E-01  0.17842E+00 -0.61873E-02
  0.96588E+00  0.34142E-01  0.17233E+00 -0.59042E-02
  0.10004E+01  0.34142E-01  0.16651E+00 -0.56783E-02
  0.10349E+01  0.34142E-01  0.16088E+00 -0.55130E-02
  0.10693E+01  0.34142E-01  0.15539E+00 -0.54165E-02
  0.11038E+01  0.34142E-01  0.14997E+00 -0.54047E-02
  0.11383E+01  0.34142E-01  0.14451E+00 -0.55059E-02
  0.11728E+01  0.34142E-01  0.13890E+00 -0.57725E-02
  0.12073E+01  0.34142E-01  0.13295E+00 -0.63036E-02
  0.12418E+01  0.34142E-01  0.12635E+00 -0.73027E-02
  0.12763E+01  0.34142E-01  0.11858E+00 -0.92338E-02
  0.13108E+01  0.34142E-01  0.10870E+00 -0.13322E-01
  0.13452E+01  0.34142E-01  0.95233E-01 -0.23505E-01
  0.13797E+01  0.34142E-01  0.81652E-01 -0.54592E-01
  0.14142E+01  0.34142E-01  0.13126E+00 -0.10734E+00
