 -0.20000E+01  0.10000E+00 -0.20658E+00 -0.25186E+01
 -0.19697E+01  0.10000E+00  0.48160E+00 -0.23094E+01
 -0.19394E+01  0.10000E+00  0.88984E+00 -0.18493E+01
 -0.19091E+01  0.10000E+00  0.10197E+01 -0.13910E+01
 -0.18788E+01  0.10000E+00  0.99576E+00 -0.10361E+01
 -0.18485E+01  0.10000E+00  0.91066E+00 -0.78383E+00
 -0.18182E+01  0.10000E+00  0.80926E+00 -0.60766E+00
 -0.17879E+01  0.10000E+00  0.70962E+00 -0.48361E+00
 -0.17576E+01  0.10000E+00  0.61780E+00 -0.39476E+00
 -0.17273E+01  0.10000E+00  0.53503E+00 -0.32999E+00
 -0.16970E+01  0.10000E+00  0.46074E+00 -0.28202E+00
 -0.16667E+01  0.10000E+00  0.39375E+00 -0.24609E+00
 -0.16364E+01  0.10000E+00  0.33283E+00 -0.21904E+00
 -0.16061E+01  0.10000E+00  0.27680E+00 -0.19873E+00
 -0.15758E+01  0.10000E+00  0.22460E+00 -0.18374E+00
 -0.15455E+01  0.10000E+00  0.17529E+00 -0.17309E+00
 -0.15152E+01  0.10000E+00  0.12804E+00 -0.16614E+00
 -0.14848E+01  0.10000E+00  0.82079E-01 -0.16255E+00
 -0.14545E+01  0.10000E+00  0.36668E-01 -0.16216E+00
 -0.14242E+01  0.10000E+00 -0.89065E-02 -0.16502E+00
 -0.13939E+01  0.10000E+00 -0.55374E-01 -0.17142E+00
 -0.13636E+01  0.10000E+00 -0.10350E+00 -0.18188E+00
 -0.13333E+01  0.10000E+00 -0.15412E+00 -0.19729E+00
 -0.13030E+01  0.10000E+00 -0.20811E+00 -0.21898E+00
 -0.12727E+01  0.10000E+00 -0.26639E+00 -0.24902E+00
 -0.12424E+01  0.10000E+00 -0.32982E+00 -0.29053E+00
 -0.12121E+01  0.10000E+00 -0.39885E+00 -0.34832E+00
 -0.11818E+01  0.10000E+00 -0.47273E+00 -0.42980E+00
 -0.11515E+01  0.10000E+00 -0.54745E+00 -0.54620E+00
 -0.11212E+01  0.10000E+00 -0.61104E+00 -0.71351E+00
 -0.10909E+01  0.10000E+00 -0.63360E+00 -0.94935E+00
 -0.10606E+01  0.10000E+00 -0.55348E+00 -0.12543E+01
 -0.10303E+01  0.10000E+00 -0.28760E+00 -0.15606E+01
 -0.10000E+01  0.10000E+00  0.16502E+00 -0.16997E+01
 -0.96970E+00  0.10000E+00  0.61792E+00 -0.15586E+01
 -0.93939E+00  0.10000E+00  0.88467E+00 -0.12503E+01
 -0.90909E+00  0.10000E+00  0.96625E+00 -0.94331E+00
 -0.87879E+00  0.10000E+00  0.94575E+00 -0.70535E+00
 -0.84848E+00  0.10000E+00  0.88484E+00 -0.53584E+00
 -0.81818E+00  0.10000E+00  0.81346E+00 -0.41711E+00
 -0.78788E+00  0.10000E+00  0.74361E+00 -0.33317E+00
